"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","auctionValue","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"249","Tony Jones Jr.","DEN","rb","9","17","55.6","0","0","0","0","0","0","0","39.0532","157.2988","1.1004","21.9145","17.4232","122.5787","0.6074","0.3823","0.1911","0.0463","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"250","Ty Montgomery","NE","rb","11","17","55.1","0","0","0","0","0","0","0","42.9127","141.015","0.9518","22.4875","17.9431","130.6025","0.7365","0.4457","0.2229","0.0573","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"251","Keaontay Ingram","ARZ","rb","14","17","55.1","0","0","0","0","0","0","0","74.1791","321.0338","1.9472","7.3913","5.933","44.4067","0.1917","0.5082","0.2541","0.046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"252","Tank Dell","HST","wr","7","17","70.6","0","0","0","0","0","0","0","0","0","0","41.6097","26.8653","331.9855","1.7579","0.2552","0.1276","0.0681","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"253","Kyren Williams","LA","rb","10","17","54.4","0","0","0","0","0","0","0","40.5075","177.5515","1.1485","18.6797","15.1367","113.4097","0.5611","0.3869","0.1934","0.0453","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"254","C.J. Uzomah","NYJ","te","7","17","48.7","0","0","0","0","0","0","0","0","0","0","26.4353","20.2865","196.9953","1.4376","0.1982","0.0991","0.0741","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"255","Trent Sherfield","BUF","wr","13","17","69.4","0","0","0","0","0","0","0","0","0","0","40.264","25.1345","336.3077","1.7793","0.2049","0.1024","0.0476","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"256","Peyton Hendershot","DAL","te","7","17","47.6","0","0","0","0","0","0","0","0","0","0","26.1146","19.0613","198.4377","1.4485","0.2263","0.1132","0.0829","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"257","Deon Jackson","IND","rb","11","17","52.6","0","0","0","0","0","0","0","23.1556","96.2189","0.6942","24.9295","20.1898","142.8926","0.7334","0.3453","0.1726","0.035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"258","Michael Carter","NYJ","rb","7","17","51.3","0","0","0","0","0","0","0","45.4067","193.0287","1.2123","15.9343","12.8502","95.3575","0.4016","0.3345","0.1672","0.0317","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"259","Josh Oliver","MIN","te","13","17","45.9","0","0","0","0","0","0","0","0","0","0","25.1276","18.4836","188.0236","1.4414","0.2654","0.1327","0.0555","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"260","Brycen Hopkins","LA","te","10","17","45.5","0","0","0","0","0","0","0","0","0","0","24.3953","17.4538","200.8748","1.3241","0.2073","0.1036","0.0699","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"261","DeeJay Dallas","SEA","rb","5","17","50.4","0","0","0","0","0","0","0","26.6572","117.4105","0.8212","21.7931","17.6241","133.108","0.5886","1.6134","0.8067","0.0334","1028.946","0.761","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"262","Trey Palmer","TB","wr","5","17","66.2","0","0","0","0","0","0","0","0","0","0","40.1342","24.9471","313.984","1.6506","0.237","0.1185","0.0575","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"263","Zach Pascal","ARZ","wr","14","17","65.9","0","0","0","0","0","0","0","0","0","0","46.5711","29.5942","285.1833","1.3008","0.3311","0.1655","0.0504","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"264","Joshua Palmer","LAC","wr","5","17","65.8","0","0","0","0","0","0","0","3.8418","23.4819","0.1918","36.0742","25.1409","281.8811","1.4912","0.2852","0.1426","0.0723","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"265","Cordarrelle Patterson","ATL","rb","11","17","49.7","0","0","0","0","0","0","0","18.9006","81.5481","0.7497","22.3656","17.2439","147.6044","0.961","1.5871","0.7935","0.0136","1261.9235","1.0049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"266","Braxton Berrios","MIA","wr","10","17","65.3","0","0","0","0","0","0","0","0","0","0","47.1387","34.292","250.7114","1.0904","1.5758","0.7879","0.0749","1203.5004","0.7992","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"267","Adam Trautman","DEN","te","9","17","43.5","0","0","0","0","0","0","0","0","0","0","24.957","18.2386","171.1876","1.3612","0.2494","0.1247","0.069","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"268","Jonnu Smith","ATL","te","11","17","42.9","0","0","0","0","0","0","0","0","0","0","25.7616","19.8292","156.2065","1.2429","0.2609","0.1304","0.0533","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"269","Darnell Washington","PIT","te","6","17","42.8","0","0","0","0","0","0","0","0","0","0","22.9157","16.4141","183.2398","1.3427","0.2009","0.1005","0.0418","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"270","Kylen Granson","IND","te","11","17","42.2","0","0","0","0","0","0","0","0","0","0","23.9323","17.4853","182.199","1.0825","0.2356","0.1178","0.0651","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"271","Shane Zylstra","DET","te","9","17","42.1","0","0","0","0","0","0","0","0","0","0","22.4317","16.3973","167.7585","1.4832","0.1963","0.0982","0.0772","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"272","Kenneth Gainwell","PHI","rb","10","17","46.6","0","0","0","0","0","0","0","27.563","125.8101","1.1692","16.6973","13.3022","106.8939","0.5135","0.269","0.1345","0.0369","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"273","Deuce Vaughn","DAL","rb","7","17","46.6","0","0","0","0","0","0","0","60.0484","267.378","1.8262","5.5094","4.4487","34.5212","0.1763","0.4226","0.2113","0.055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"274","Mike Boone","HST","rb","7","17","45.7","0","0","0","0","0","0","0","9.8195","41.7432","0.2517","25.3328","20.051","154.7211","0.763","0.2478","0.1239","0.0262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"275","Brenton Strange","JAX","te","9","17","40.1","0","0","0","0","0","0","0","0","0","0","21.5667","15.6979","163.6597","1.3428","0.1922","0.0961","0.0411","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"276","Clyde Edwards-Helaire","KC","rb","10","17","45.3","0","0","0","0","0","0","0","55.122","233.2609","1.8661","6.2699","5.1914","37.4491","0.34","0.4648","0.2324","0.0345","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"277","Ronald Jones","DAL","rb","7","17","44.9","0","0","0","0","0","0","0","58.5596","247.0105","1.9446","5.5737","4.5267","32.3669","0.1607","0.555","0.2775","0.0416","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"278","Ke'Shawn Vaughn","TB","rb","5","17","44.7","0","0","0","0","0","0","0","60.0881","264.942","1.9747","4.3085","3.4081","23.4966","0.1175","0.3576","0.1788","0.0362","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"279","Tommy Tremble","CAR","te","7","17","39","0","0","0","0","0","0","0","0","0","0","22.336","15.6183","158.3988","1.2494","0.1679","0.0839","0.0656","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"280","Brandon Bolden","LV","rb","13","17","43.7","0","0","0","0","0","0","0","21.8881","73.7289","0.4696","20.7281","16.5514","126.836","0.7177","0.2941","0.147","0.0587","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"281","Trenton Irwin","CIN","wr","7","17","59.6","0","0","0","0","0","0","0","0","0","0","30.1898","19.3038","275.8762","2.1128","0.172","0.086","0.0426","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"282","Kevin Rader","TEN","te","7","17","38","0","0","0","0","0","0","0","0","0","0","20.8975","15.2651","157.6288","1.1601","0.1865","0.0933","0.0508","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"283","Laviska Shenault Jr.","CAR","wr","7","17","58.7","0","0","0","0","0","0","0","10.8834","60.4161","0.5433","31.6211","23.6624","197.6391","1.0065","0.3538","0.1769","0.0384","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"284","Blake Bell","KC","te","10","17","37.1","0","0","0","0","0","0","0","0","0","0","19.1271","14.6354","144.6626","1.3324","0.1734","0.0867","0.0396","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"285","Quez Watkins","PHI","wr","10","17","58.3","0","0","0","0","0","0","0","0","0","0","34.2021","22.6166","273.9671","1.3754","0.2337","0.1169","0.0545","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"286","Tanner Conner","MIA","te","10","17","36.3","0","0","0","0","0","0","0","0","0","0","20.2186","14.4254","151.184","1.1179","0.1759","0.0879","0.0562","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"287","Daniel Bellinger","NYG","te","13","17","36.2","0","0","0","0","0","0","0","0","0","0","20.2912","15.0771","147.3916","1.0716","0.2042","0.1021","0.0515","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"288","Josiah Deguara","GB","te","6","17","36.1","0","0","0","0","0","0","0","0","0","0","21.8756","16.7709","137.0255","0.9367","0.1852","0.0926","0.0531","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"289","Justin Watson","KC","wr","10","17","57.3","0","0","0","0","0","0","0","0","0","0","29.4306","16.3716","297.4159","1.8668","0.1431","0.0715","0.0278","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"290","Kyler Murray","ARZ","qb","14","17","173.9","0","278.1338","424.1685","2505.504","11.7912","9.3752","29.838","35.285","272.2416","1.6671","0","0","0","0","5.6873","2.8437","0.7322","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"291","Tre' McKitty","LAC","te","5","17","34.7","0","0","0","0","0","0","0","0","0","0","19.0977","14.1463","142.8881","1.0569","0.2038","0.1019","0.0364","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"292","Quintin Morris","BUF","te","13","17","34.7","0","0","0","0","0","0","0","0","0","0","18.819","13.8946","142.5731","1.089","0.1976","0.0988","0.0456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"293","Jordan Akins","CLV","te","5","17","34.4","0","0","0","0","0","0","0","0","0","0","20.0034","14.3629","149.9236","0.8384","0.1926","0.0963","0.0666","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"294","Isaiah Spiller","LAC","rb","5","17","39.6","0","0","0","0","0","0","0","35.3486","150.8921","0.9259","11.76","9.5689","73.4845","0.3645","0.3088","0.1544","0.0239","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"295","Jack Stoll","PHI","te","10","17","34.2","0","0","0","0","0","0","0","0","0","0","19.1695","14.0163","139.4499","1.0502","0.164","0.082","0.0293","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"296","Miller Forristall","NO","te","11","17","34.1","0","0","0","0","0","0","0","0","0","0","18.6123","13.617","142.3081","1.0401","0.1667","0.0833","0.0461","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"297","Caleb Huntley","ATL","rb","11","17","39.2","0","0","0","0","0","0","0","8.7906","39.9701","0.2844","21.5461","17.2932","122.9831","0.6694","0.2359","0.1179","0.0191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"298","John Bates","WAS","te","14","17","33.8","0","0","0","0","0","0","0","0","0","0","19.6304","14.1678","141.6181","0.9097","0.1944","0.0972","0.0425","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"299","Olamide Zaccheaus","PHI","wr","10","17","54.9","0","0","0","0","0","0","0","0","0","0","32.3875","19.926","262.5672","1.4576","0.2181","0.1091","0.0227","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"300","Zach Gentry","PIT","te","6","17","33.4","0","0","0","0","0","0","0","0","0","0","19.7354","15.3766","117.4779","1.0445","0.1739","0.087","0.0362","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"301","Robbie Chosen","MIA","wr","10","17","54.6","0","0","0","0","0","0","0","0","0","0","36.5953","22.232","237.3087","1.4466","0.2421","0.121","0.0415","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"302","Craig Reynolds","DET","rb","9","17","38.2","0","0","0","0","0","0","0","41.2861","152.819","1.0155","10.4038","8.4744","62.675","0.351","0.3024","0.1512","0.0417","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"303","Harrison Bryant","CLV","te","5","17","32.9","0","0","0","0","0","0","0","0","0","0","19.3375","14.0797","138.2128","0.8391","0.1486","0.0743","0.0395","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"304","Raheem Blackshear","CAR","rb","7","17","37.5","0","0","0","0","0","0","0","24.7903","107.6174","0.7848","14.1897","11.3563","84.8465","0.4175","0.6531","0.3265","0.0202","905.2737","0.5795","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"305","Justice Hill","BLT","rb","13","17","36.9","0","0","0","0","0","0","0","25.3991","118.2321","0.7913","13.7339","11.1732","72.098","0.3477","0.3488","0.1744","0.0206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"306","Chris Rodriguez Jr.","WAS","rb","14","17","36.1","0","0","0","0","0","0","0","30.6084","135.1431","0.8754","11.2174","8.9065","65.624","0.3236","0.2815","0.1407","0.0262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"307","Kalif Raymond","DET","wr","9","17","51.7","0","0","0","0","0","0","0","2.2054","10.5348","0.1209","27.3223","20.0985","229.3603","1.1864","0.7056","0.3528","0.0513","479.4766","0.3749","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
